epoch,loss,psnr,ssim,nrmse
1,0.00911664813997802,36.14898470578812,0.9590469840879154,0.0773368508596269
2,0.008006473208360117,37.56540884659467,0.9665323242592092,0.06610368711726147
3,0.007840665009932529,37.734554097902944,0.9684740891610616,0.06477061687500493
4,0.007676499658103647,37.918456365819424,0.9694597399158414,0.06338631270030617
5,0.007571011039043038,38.108803299804705,0.9690813035991803,0.06193773461365247
6,0.007458453510631004,38.288160827231266,0.9696311339398186,0.06080800522138403
7,0.00727430038226383,38.44078675751241,0.9723823170141856,0.05982596099355345
8,0.007229311947293322,38.5163733260648,0.9723593725172965,0.05928096234097192
9,0.007177319337116105,38.55252817239919,0.9733083999802545,0.058997614883932875
10,0.007136511649326261,38.58582669396514,0.9736760302491138,0.058780555570300715
11,0.006930958321077171,38.89622121476159,0.9749697687620753,0.056836959708537
12,0.006898858026472916,38.933242305047216,0.9749693706720615,0.056542770308131304
13,0.006868976226943577,38.98069090003952,0.9753566600606663,0.0563046127344167
14,0.006872803450497831,38.974624995331595,0.9751359366547016,0.056280224361506336
15,0.006864915391558717,38.96183369962024,0.9755415349427161,0.05639098875196423
16,0.006780568625906418,39.10096184078252,0.9758969376815595,0.05553507781549175
17,0.006832291902813675,39.05131218038015,0.9752599605954323,0.055852430293716254
18,0.006797283011938221,39.068561474855066,0.9758569630516813,0.05572769748709379
19,0.006843081953662351,39.00018945496889,0.9754782082354088,0.05615397376477005
20,0.006816667231233341,39.027813287203095,0.9758185127600755,0.05597808200557079
21,0.006744777710289405,39.14408583341477,0.9762639057616811,0.05531851129919208
22,0.00671771256461868,39.1814246499942,0.9764719687949333,0.05508901836030512
23,0.0067279336680979305,39.173105594906886,0.9761447012616085,0.055066443022270886
24,0.00675687390170863,39.13141170274697,0.9761232617028865,0.05537632870115807
25,0.006729995232509,39.146382930976074,0.9764007488520482,0.055252759876239885
26,0.0067698501319431795,39.1001094392001,0.9761890851643938,0.055592382898923286
27,0.006754724974422876,39.12878992771728,0.9761297543714853,0.055435370428706714
28,0.006763628167742542,39.132657125931516,0.9759600617919449,0.055380811954742114
29,0.006782967581590317,39.07274724464402,0.976011011226888,0.05574633745712545
30,0.006789156119339168,39.08055508652425,0.9758223697241745,0.055681320006602614
31,0.006710044261678282,39.17329588560592,0.976544541937738,0.055138282413749976
32,0.006716898809476146,39.17551333412482,0.9765126831182405,0.05515343681058186
33,0.006734838370426462,39.156492426835165,0.9762389514271698,0.0552684344742584
34,0.006724926924878924,39.149894053029605,0.9764537849580756,0.05526023667047989
35,0.006714142399743713,39.17162810569497,0.9764602148752617,0.055164535802174015
36,0.0067875097421447525,39.06990870695469,0.9760196927878902,0.055819782579674224
37,0.006750415045575335,39.115272913351525,0.9762632911672587,0.05551090165223364
38,0.0067254693207234656,39.154007096157855,0.9764913371166244,0.05528091668840078
39,0.0067635456332936885,39.09820689260744,0.9761496069333788,0.05560980124271244
40,0.006740011889808651,39.12224485030646,0.976399160164596,0.055470069802316245
41,0.006738154895218282,39.135359960376114,0.9763902999341905,0.05540642009030215
42,0.006733326316040395,39.127152449238736,0.9764533191191206,0.05540897887473374
43,0.006770581423288918,39.0909036330328,0.9761348665044256,0.05570581758514845
44,0.006747433873985348,39.11916492002711,0.9763096172016122,0.05551669107751227
45,0.00677452833504127,39.08013332318866,0.9761669442379818,0.055765845064325636
46,0.0067356147638779,39.14298460217709,0.97634642742428,0.05536448489992119
47,0.006776812263957129,39.08850937295337,0.9759776373622195,0.05572688598321305
48,0.006769141720623934,39.09100697465047,0.9762080568045005,0.05572402427663279
49,0.0067433716994228544,39.12562830378024,0.9763435922456769,0.055462098325184235
50,0.006736263742766761,39.1340553169062,0.9764238506753937,0.05541727117090494
